blockname,experiment,subject,date,round,session_name,procedure,exclude,exclude_note,roi_set,branch_id,region,input0,input1,clock_pin,channel_wavelength,input_power,channel_power,led_state,channel_color,tm_trim_start,tm_trim_end,tm_baseline,tm_post,signal_id01,signal_id02,control_id,smoothing_window,poly_degree_fitted_control,poly_degree_polyfit,baseline_fit,down_sampled_freq,peth_pre,peth_post,events_of_interest,events_manual_fn
2026_01_04_acp05,acp,acp05,1/4/2026,4,2026_01_04_acp_r04,stim_characterization_02_cno,0,NA,dual,6,nac,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp05,acp,acp05,1/4/2026,4,2026_01_04_acp_r04,stim_characterization_02_cno,0,NA,dual,4,dms,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp05,acp,acp05,1/4/2026,4,2026_01_04_acp_r04,stim_characterization_02_cno,0,NA,dual,11,dls,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp05,acp,acp05,1/4/2026,4,2026_01_04_acp_r04,stim_characterization_02_cno,0,NA,dual,12,ts,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp06,acp,acp06,1/4/2026,5,2026_01_04_acp_r05,stim_characterization_02_cno,0,NA,dual,6,nac_shelllat,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp06,acp,acp06,1/4/2026,5,2026_01_04_acp_r05,stim_characterization_02_cno,0,NA,dual,12,nac_corr,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp06,acp,acp06,1/4/2026,5,2026_01_04_acp_r05,stim_characterization_02_cno,0,NA,dual,11,nac,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp06,acp,acp06,1/4/2026,5,2026_01_04_acp_r05,stim_characterization_02_cno,0,NA,dual,4,dms,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp06,acp,acp06,1/4/2026,5,2026_01_04_acp_r05,stim_characterization_02_cno,0,NA,dual,5,dls,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp06,acp,acp06,1/4/2026,5,2026_01_04_acp_r05,stim_characterization_02_cno,0,NA,dual,10,ts,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp07,acp,acp07,1/4/2026,6,2026_01_04_acp_r06,stim_characterization_02_cno,0,NA,dual,12,nac_shelllat,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp07,acp,acp07,1/4/2026,6,2026_01_04_acp_r06,stim_characterization_02_cno,0,NA,dual,4,nac_corr,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp07,acp,acp07,1/4/2026,6,2026_01_04_acp_r06,stim_characterization_02_cno,0,NA,dual,5,nac,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp07,acp,acp07,1/4/2026,6,2026_01_04_acp_r06,stim_characterization_02_cno,0,NA,dual,11,dms,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp07,acp,acp07,1/4/2026,6,2026_01_04_acp_r06,stim_characterization_02_cno,0,NA,dual,10,dls,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp07,acp,acp07,1/4/2026,6,2026_01_04_acp_r06,stim_characterization_02_cno,0,NA,dual,6,ts,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp08,acp,acp08,1/4/2026,7,2026_01_04_acp_r07,stim_characterization_02_cno,0,NA,dual,5,nac_shelllat,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp08,acp,acp08,1/4/2026,7,2026_01_04_acp_r07,stim_characterization_02_cno,0,NA,dual,12,nac_corr,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp08,acp,acp08,1/4/2026,7,2026_01_04_acp_r07,stim_characterization_02_cno,0,NA,dual,10,nac,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp08,acp,acp08,1/4/2026,7,2026_01_04_acp_r07,stim_characterization_02_cno,0,NA,dual,11,dms,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp08,acp,acp08,1/4/2026,7,2026_01_04_acp_r07,stim_characterization_02_cno,0,NA,dual,6,dls,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp08,acp,acp08,1/4/2026,7,2026_01_04_acp_r07,stim_characterization_02_cno,0,NA,dual,4,ts,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp09,acp,acp09,1/4/2026,8,2026_01_04_acp_r08,stim_characterization_02_cno,0,NA,dual,11,nac_shelllat,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp09,acp,acp09,1/4/2026,8,2026_01_04_acp_r08,stim_characterization_02_cno,0,NA,dual,4,nac_corr,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp09,acp,acp09,1/4/2026,8,2026_01_04_acp_r08,stim_characterization_02_cno,0,NA,dual,5,nac,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp09,acp,acp09,1/4/2026,8,2026_01_04_acp_r08,stim_characterization_02_cno,0,NA,dual,6,dms,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp09,acp,acp09,1/4/2026,8,2026_01_04_acp_r08,stim_characterization_02_cno,0,NA,dual,10,dls,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp09,acp,acp09,1/4/2026,8,2026_01_04_acp_r08,stim_characterization_02_cno,0,NA,dual,12,ts,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp11,acp,acp11,1/4/2026,9,2026_01_04_acp_r09,stim_characterization_02_cno,0,NA,dual,4,nac_shelllat,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp11,acp,acp11,1/4/2026,9,2026_01_04_acp_r09,stim_characterization_02_cno,0,NA,dual,5,nac_corr,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp11,acp,acp11,1/4/2026,9,2026_01_04_acp_r09,stim_characterization_02_cno,0,NA,dual,11,nac,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp11,acp,acp11,1/4/2026,9,2026_01_04_acp_r09,stim_characterization_02_cno,0,NA,dual,12,dms,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp11,acp,acp11,1/4/2026,9,2026_01_04_acp_r09,stim_characterization_02_cno,0,NA,dual,6,dls,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp11,acp,acp11,1/4/2026,9,2026_01_04_acp_r09,stim_characterization_02_cno,0,NA,dual,10,ts,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp13,acp,acp13,1/4/2026,10,2026_01_04_acp_r10,stim_characterization_02_cno,0,NA,dual,4,nac_shelllat,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp13,acp,acp13,1/4/2026,10,2026_01_04_acp_r10,stim_characterization_02_cno,0,NA,dual,6,nac_corr,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp13,acp,acp13,1/4/2026,10,2026_01_04_acp_r10,stim_characterization_02_cno,0,NA,dual,11,nac,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp13,acp,acp13,1/4/2026,10,2026_01_04_acp_r10,stim_characterization_02_cno,0,NA,dual,10,dms,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp13,acp,acp13,1/4/2026,10,2026_01_04_acp_r10,stim_characterization_02_cno,0,NA,dual,5,dls,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp13,acp,acp13,1/4/2026,10,2026_01_04_acp_r10,stim_characterization_02_cno,0,NA,dual,12,ts,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp14,acp,acp14,1/4/2026,11,2026_01_04_acp_r11,stim_characterization_02_cno,0,NA,dual,11,nac_shelllat,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp14,acp,acp14,1/4/2026,11,2026_01_04_acp_r11,stim_characterization_02_cno,0,NA,dual,12,nac_corr,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp14,acp,acp14,1/4/2026,11,2026_01_04_acp_r11,stim_characterization_02_cno,0,NA,dual,6,nac,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp14,acp,acp14,1/4/2026,11,2026_01_04_acp_r11,stim_characterization_02_cno,0,NA,dual,5,dms,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp14,acp,acp14,1/4/2026,11,2026_01_04_acp_r11,stim_characterization_02_cno,0,NA,dual,10,dls,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp14,acp,acp14,1/4/2026,11,2026_01_04_acp_r11,stim_characterization_02_cno,0,NA,dual,4,ts,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp15,acp,acp15,1/4/2026,12,2026_01_04_acp_r12,stim_characterization_02_cno,0,NA,dual,12,nac_shelllat,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp15,acp,acp15,1/4/2026,12,2026_01_04_acp_r12,stim_characterization_02_cno,0,NA,dual,6,nac_corr,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp15,acp,acp15,1/4/2026,12,2026_01_04_acp_r12,stim_characterization_02_cno,0,NA,dual,10,nac,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp15,acp,acp15,1/4/2026,12,2026_01_04_acp_r12,stim_characterization_02_cno,0,NA,dual,11,dms,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp15,acp,acp15,1/4/2026,12,2026_01_04_acp_r12,stim_characterization_02_cno,0,NA,dual,4,dls,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_04_acp15,acp,acp15,1/4/2026,12,2026_01_04_acp_r12,stim_characterization_02_cno,0,NA,dual,5,ts,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp01,acp,acp01,1/5/2026,1,2026_01_05_acp_r01,stim_characterization_03_veh,0,NA,dual,11,nac_shelllat,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp01,acp,acp01,1/5/2026,1,2026_01_05_acp_r01,stim_characterization_03_veh,0,NA,dual,4,nac_corr,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp01,acp,acp01,1/5/2026,1,2026_01_05_acp_r01,stim_characterization_03_veh,0,NA,dual,12,nac,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp01,acp,acp01,1/5/2026,1,2026_01_05_acp_r01,stim_characterization_03_veh,0,NA,dual,10,dms,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp01,acp,acp01,1/5/2026,1,2026_01_05_acp_r01,stim_characterization_03_veh,0,NA,dual,5,dls,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp01,acp,acp01,1/5/2026,1,2026_01_05_acp_r01,stim_characterization_03_veh,0,NA,dual,6,ts,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp02,acp,acp02,1/5/2026,2,2026_01_05_acp_r02,stim_characterization_03_veh,0,NA,dual,4,nac_shelllat,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp02,acp,acp02,1/5/2026,2,2026_01_05_acp_r02,stim_characterization_03_veh,0,NA,dual,10,nac_corr,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp02,acp,acp02,1/5/2026,2,2026_01_05_acp_r02,stim_characterization_03_veh,0,NA,dual,11,nac,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp02,acp,acp02,1/5/2026,2,2026_01_05_acp_r02,stim_characterization_03_veh,0,NA,dual,6,dms,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp02,acp,acp02,1/5/2026,2,2026_01_05_acp_r02,stim_characterization_03_veh,0,NA,dual,5,dls,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp02,acp,acp02,1/5/2026,2,2026_01_05_acp_r02,stim_characterization_03_veh,0,NA,dual,12,ts,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp04,acp,acp04,1/5/2026,3,2026_01_05_acp_r03,stim_characterization_03_veh,0,NA,dual,10,nac_shelllat,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp04,acp,acp04,1/5/2026,3,2026_01_05_acp_r03,stim_characterization_03_veh,0,NA,dual,11,nac_corr,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp04,acp,acp04,1/5/2026,3,2026_01_05_acp_r03,stim_characterization_03_veh,0,NA,dual,12,nac,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp04,acp,acp04,1/5/2026,3,2026_01_05_acp_r03,stim_characterization_03_veh,0,NA,dual,5,dms,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp04,acp,acp04,1/5/2026,3,2026_01_05_acp_r03,stim_characterization_03_veh,0,NA,dual,6,dls,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp04,acp,acp04,1/5/2026,3,2026_01_05_acp_r03,stim_characterization_03_veh,0,NA,dual,4,ts,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp05,acp,acp05,1/5/2026,4,2026_01_05_acp_r04,stim_characterization_03_veh,0,NA,dual,5,nac_shelllat,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp05,acp,acp05,1/5/2026,4,2026_01_05_acp_r04,stim_characterization_03_veh,0,NA,dual,10,nac_corr,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp05,acp,acp05,1/5/2026,4,2026_01_05_acp_r04,stim_characterization_03_veh,0,NA,dual,6,nac,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp05,acp,acp05,1/5/2026,4,2026_01_05_acp_r04,stim_characterization_03_veh,0,NA,dual,4,dms,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp05,acp,acp05,1/5/2026,4,2026_01_05_acp_r04,stim_characterization_03_veh,0,NA,dual,11,dls,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp05,acp,acp05,1/5/2026,4,2026_01_05_acp_r04,stim_characterization_03_veh,0,NA,dual,12,ts,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp06,acp,acp06,1/5/2026,5,2026_01_05_acp_r05,stim_characterization_03_veh,0,NA,dual,6,nac_shelllat,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp06,acp,acp06,1/5/2026,5,2026_01_05_acp_r05,stim_characterization_03_veh,0,NA,dual,12,nac_corr,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp06,acp,acp06,1/5/2026,5,2026_01_05_acp_r05,stim_characterization_03_veh,0,NA,dual,11,nac,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp06,acp,acp06,1/5/2026,5,2026_01_05_acp_r05,stim_characterization_03_veh,0,NA,dual,4,dms,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp06,acp,acp06,1/5/2026,5,2026_01_05_acp_r05,stim_characterization_03_veh,0,NA,dual,5,dls,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp06,acp,acp06,1/5/2026,5,2026_01_05_acp_r05,stim_characterization_03_veh,0,NA,dual,10,ts,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp07,acp,acp07,1/5/2026,6,2026_01_05_acp_r06,stim_characterization_03_veh,0,NA,dual,12,nac_shelllat,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp07,acp,acp07,1/5/2026,6,2026_01_05_acp_r06,stim_characterization_03_veh,0,NA,dual,4,nac_corr,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp07,acp,acp07,1/5/2026,6,2026_01_05_acp_r06,stim_characterization_03_veh,0,NA,dual,5,nac,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp07,acp,acp07,1/5/2026,6,2026_01_05_acp_r06,stim_characterization_03_veh,0,NA,dual,11,dms,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp07,acp,acp07,1/5/2026,6,2026_01_05_acp_r06,stim_characterization_03_veh,0,NA,dual,10,dls,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp07,acp,acp07,1/5/2026,6,2026_01_05_acp_r06,stim_characterization_03_veh,0,NA,dual,6,ts,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp08,acp,acp08,1/5/2026,7,2026_01_05_acp_r07,stim_characterization_03_veh,0,NA,dual,5,nac_shelllat,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp08,acp,acp08,1/5/2026,7,2026_01_05_acp_r07,stim_characterization_03_veh,0,NA,dual,12,nac_corr,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp08,acp,acp08,1/5/2026,7,2026_01_05_acp_r07,stim_characterization_03_veh,0,NA,dual,10,nac,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp08,acp,acp08,1/5/2026,7,2026_01_05_acp_r07,stim_characterization_03_veh,0,NA,dual,11,dms,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp08,acp,acp08,1/5/2026,7,2026_01_05_acp_r07,stim_characterization_03_veh,0,NA,dual,6,dls,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp08,acp,acp08,1/5/2026,7,2026_01_05_acp_r07,stim_characterization_03_veh,0,NA,dual,4,ts,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
2026_01_05_acp09,acp,acp09,1/5/2026,8,2026_01_05_acp_r08,stim_characterization_03_veh,0,NA,dual,11,nac_shelllat,opto_pulse,opto_trial,34,415; 470,1.8;4,10; 30,1;2,g;g,20,0,120,20,470,NA,415,0.1,3,4,0,20,10,20,trial_start,NA
