blockname,experiment,date,subject,cohort,procedure,solution,exclude,exclude_note,block_set,stim_set,deprivation,imaging
2022_05_25_abb07,abb,05/25/2022,abb07,2,multi_s,multi_s,NA, ,"{2,4,0,4,3,1,0,3,1,2,0,4,0,1,3,4,2,1,2,3,4,3,4,2,1,0,1,0,3,2,1,4,2,2,3,1,0,0,4,3,4,0,1,0,2,1,2,3,4,3,1,3,1,4,2,4,0,3,2,0,2,0,4,3,2,1,4,3,1,0,1,0,3,0,1,4,2,4,3,2,2,1,4,0,3,0,2,3,1,4,1,3,4,0,4,0,2,2,1,3};",NA,fr,tdt
2022_05_25_abb08,abb,05/25/2022,abb08,2,multi_s,multi_s,NA, ,"{3,2,1,0,0,4,1,2,4,3,4,1,4,2,3,1,0,3,2,0,3,1,3,2,0,0,2,4,1,4,3,4,2,1,2,0,0,4,1,3,2,2,1,4,3,0,1,4,3,0,2,2,1,4,3,0,1,0,3,4,3,4,3,1,2,2,4,1,0,0,2,4,1,0,3,0,3,2,4,1,3,1,4,2,0,1,0,2,3,4,1,2,0,2,3,0,3,4,4,1};",NA,wr,tdt
2022_05_25_abb09,abb,05/25/2022,abb09,2,multi_s,multi_s,NA, ,"{1,2,0,2,3,4,1,3,0,4,3,2,0,1,0,4,2,4,3,1,0,1,4,1,0,3,4,3,2,2,3,4,1,2,0,2,1,0,3,4,3,0,4,3,0,4,1,2,2,1,3,1,0,3,2,4,0,2,1,4,4,0,2,3,2,3,4,1,1,0,4,1,2,3,1,3,4,0,0,2,2,3,3,2,1,4,0,4,0,1,2,3,4,2,3,0,1,4,1,0};",NA,fr,tdt
2022_05_25_abb10,abb,05/25/2022,abb10,2,multi_s,multi_s,NA, ,"{2,3,2,4,1,3,4,1,0,0,2,3,4,2,1,1,0,4,0,3,2,1,4,1,0,3,0,2,4,3,3,1,2,4,1,3,0,0,2,4,1,2,3,3,2,4,4,0,0,1,0,0,4,3,1,2,4,1,2,3,2,3,0,3,0,4,4,2,1,1,3,4,0,2,2,1,3,1,4,0,1,4,4,3,1,2,3,0,0,2,4,0,3,1,1,3,0,2,2,4};",NA,wr,tdt
2022_05_25_abb11,abb,05/25/2022,abb11,2,multi_s,multi_s,NA, ,"{4,1,2,0,1,3,3,0,2,4,1,1,4,3,4,0,0,2,2,3,4,3,0,1,2,1,0,3,4,2,0,4,1,0,3,2,4,3,1,2,0,4,1,0,1,3,2,3,4,2,1,3,0,2,3,4,1,2,4,0,3,4,0,2,4,1,3,1,2,0,1,4,3,2,4,0,2,0,3,1,2,3,0,2,4,1,3,0,1,4,0,3,0,2,2,1,4,1,3,4};",NA,fr,tdt
2022_05_25_abb12,abb,05/25/2022,abb12,2,multi_s,multi_s,NA, ,"{0,0,1,4,2,3,1,2,3,4,3,0,2,3,4,0,1,4,2,1,0,1,3,2,2,4,1,3,4,0,2,3,1,0,2,4,0,4,3,1,4,2,3,1,1,0,0,4,2,3,0,0,1,4,3,2,3,2,1,4,4,3,0,2,1,1,4,3,0,2,1,1,2,4,4,3,0,3,0,2,0,1,0,3,3,1,2,4,2,4,1,3,0,4,1,4,0,2,2,3};",NA,wr,tdt
2022_05_26_aaw08,aaw,05/26/2022,aaw08,3,multi_s,multi_s,NA,NA,"{4,0,2,2,3,0,1,4,1,3,4,3,1,0,1,0,4,2,2,3,4,3,1,0,2,3,2,0,4,1,0,2,4,2,0,3,1,4,1,3,3,2,4,3,4,0,0,1,2,1,1,4,2,2,3,1,4,3,0,0,0,1,4,0,3,3,2,1,4,2,2,2,4,3,4,3,1,0,0,1,4,2,4,2,3,0,0,1,1,3,3,1,2,2,0,4,0,4,1,3};",NA,fr,fp
2022_05_26_aaw09,aaw,05/26/2022,aaw09,3,multi_s,multi_s,NA,NA,"{1,2,2,3,0,0,3,4,1,4,0,0,2,1,4,1,3,4,3,2,1,4,1,4,0,3,2,3,0,2,3,2,0,4,3,2,1,1,4,0,2,3,1,2,0,0,4,4,3,1,4,4,1,0,1,3,2,2,3,0,3,2,2,3,1,0,4,1,4,0,0,4,3,1,1,0,3,2,2,4,3,4,0,2,2,1,4,3,1,0,1,3,1,2,3,4,0,0,2,4};",NA,wr,fp
2022_05_26_aaw10,aaw,05/26/2022,aaw10,3,multi_s,multi_s,NA,NA,"{0,3,3,1,0,1,4,2,4,2,4,3,3,2,1,0,1,2,4,0,0,3,4,2,2,4,1,3,1,0,4,4,3,2,3,2,1,0,0,1,1,2,2,4,3,0,0,3,1,4,0,4,2,2,0,3,4,1,1,3,1,1,3,0,2,4,3,0,2,4,0,3,2,3,1,4,2,4,1,0,2,2,1,0,3,4,0,4,3,1,3,2,2,0,0,4,1,4,3,1};",NA,fr,fp
2022_05_26_aaw11,aaw,05/26/2022,aaw11,3,multi_s,multi_s,NA,NA,"{1,3,1,3,0,2,4,4,0,2,0,4,2,3,0,4,1,1,3,2,4,4,3,2,0,1,2,3,1,0,1,2,3,3,4,4,2,0,0,1,3,4,0,1,0,1,4,3,2,2,2,4,4,3,1,0,1,3,0,2,4,3,2,0,3,4,2,1,0,1,1,4,2,2,0,0,3,3,1,4,0,1,2,2,1,0,4,4,3,3,0,2,4,2,1,3,3,0,1,4};",NA,wr,fp
2022_05_26_abb07,abb,05/26/2022,abb07,2,multi_s,multi_s,NA, ,"{4,0,2,2,1,3,3,1,0,4,3,4,2,4,1,0,2,0,1,3,1,3,0,1,4,0,3,4,2,2,2,3,4,1,2,3,0,0,4,1,0,1,3,2,3,4,4,2,0,1,0,1,4,2,2,3,1,4,0,3,0,2,2,4,1,0,3,1,4,3,3,0,0,3,2,2,4,4,1,1,0,3,2,1,0,4,1,3,4,2,4,2,1,1,2,3,0,0,4,3};",NA,fr,tdt
2022_05_26_abb08,abb,05/26/2022,abb08,2,multi_s,multi_s,NA, ,"{4,1,3,4,1,2,0,3,2,0,0,2,3,3,2,1,4,1,4,0,0,1,0,4,2,3,2,3,4,1,4,0,4,3,3,0,2,2,1,1,4,0,4,1,2,0,1,2,3,3,4,2,1,4,1,3,2,3,0,0,1,4,2,0,3,2,4,3,0,1,4,0,0,2,2,3,3,1,1,4,1,1,4,3,0,4,0,2,2,3,4,1,4,3,0,0,2,3,2,1};",NA,wr,tdt
2022_05_26_abb09,abb,05/26/2022,abb09,2,multi_s,multi_s,NA, ,"{2,3,3,1,0,1,2,0,4,4,2,2,1,4,3,4,0,1,3,0,2,1,0,4,3,4,3,0,1,2,3,0,2,1,4,3,0,4,2,1,2,2,4,0,4,3,1,3,0,1,1,3,4,3,0,4,2,2,1,0,4,0,1,4,1,2,3,0,2,3,0,2,4,0,1,1,3,3,4,2,3,1,2,3,4,2,0,4,0,1,2,0,2,4,1,4,1,3,3,0};",NA,fr,tdt
2022_05_26_abb10,abb,05/26/2022,abb10,2,multi_s,multi_s,NA, ,"{2,4,1,4,3,0,0,3,2,1,1,1,3,3,4,4,0,0,2,2,3,1,2,4,1,2,4,3,0,0,1,2,4,3,2,1,3,4,0,0,2,1,3,4,1,0,4,0,2,3,1,2,2,0,3,3,0,4,1,4,0,2,0,3,1,4,3,2,1,4,3,2,2,1,4,0,4,1,3,0,1,3,1,3,4,0,2,2,4,0,1,0,3,4,0,1,2,3,4,2};",NA,wr,tdt
2022_05_26_abb11,abb,05/26/2022,abb11,2,multi_s,multi_s,NA, ,"{0,3,1,3,0,2,4,1,2,4,0,1,2,0,3,3,4,4,2,1,2,0,2,4,4,0,1,1,3,3,0,1,3,4,2,3,4,0,1,2,3,4,3,0,1,2,0,4,1,2,1,2,0,1,2,3,4,3,0,4,2,3,3,0,4,2,1,4,0,1,1,2,3,3,4,0,4,2,1,0,1,0,3,4,3,0,1,4,2,2,0,3,4,1,0,1,4,2,3,2};",NA,fr,tdt
2022_05_26_abb12,abb,05/26/2022,abb12,2,multi_s,multi_s,NA, ,"{0,1,3,3,0,1,2,4,2,4,0,4,3,0,1,4,2,3,2,1,4,0,3,0,2,4,1,1,2,3,2,0,2,1,0,4,1,3,4,3,3,2,0,1,4,4,0,1,2,3,3,4,4,3,1,0,0,2,2,1,2,4,3,0,4,3,1,1,2,0,1,1,2,4,0,2,4,0,3,3,2,2,1,3,0,3,0,1,4,4,4,2,0,1,4,2,0,3,3,1};",NA,wr,tdt
2022_05_27_aaw08,aaw,05/27/2022,aaw08,3,multi_s,multi_s,NA,NA,"{1,0,0,4,4,3,1,2,3,2,1,4,0,0,1,3,2,2,4,3,1,0,2,0,4,2,3,4,1,3,0,4,1,2,2,3,4,3,1,0,0,4,1,2,2,1,3,3,4,0,3,1,4,0,0,1,2,4,2,3,3,4,1,4,2,3,2,1,0,0,1,3,4,1,3,2,0,0,4,2,3,1,4,0,1,2,0,2,3,4,4,0,0,1,2,2,3,1,4,3};",NA,fr,fp
2022_05_27_aaw09,aaw,05/27/2022,aaw09,3,multi_s,multi_s,NA,NA,"{4,4,1,3,0,1,2,0,3,2,1,2,4,0,2,3,0,1,4,3,2,3,1,3,1,4,0,2,0,4,1,1,0,3,2,4,0,3,4,2,2,1,4,0,0,3,4,3,2,1,1,0,3,2,3,0,1,4,4,2,1,3,1,0,3,2,0,4,4,2,0,0,1,4,2,2,3,3,4,1,4,1,1,2,0,3,3,0,2,4,3,4,2,0,1,4,3,2,1,0};",NA,wr,fp
2022_05_27_aaw10,aaw,05/27/2022,aaw10,3,multi_s,multi_s,NA,NA,"{3,0,2,0,2,4,4,1,1,3,4,4,1,3,0,1,3,2,0,2,4,1,2,0,3,2,0,1,4,3,4,2,1,3,0,3,2,0,4,1,0,1,1,0,3,2,2,4,4,3,2,3,0,0,4,1,2,1,4,3,0,2,3,3,1,2,4,1,0,4,2,1,3,3,4,4,0,1,0,2,1,0,4,4,0,2,3,1,3,2,3,2,2,3,1,4,0,1,0,4};",NA,fr,fp
2022_05_27_aaw11,aaw,05/27/2022,aaw11,3,multi_s,multi_s,1,NA,"{4,2,3,1,4,1,0,2,3,0,2,3,1,4,4,0,2,3,0,1,3,2,4,4,1,1,0,2,3,0,0,1,1,3,2,0,4,4,2,3,1,3,0,4,2,2,0,1,3,4,4,4,3,1,0,2,1,3,2,0,1,4,0,1,2,3,0,2,4,3,0,1,4,0,3,2,1,4,3,2,0,1,1,3,4,2,0,3,2,4,2,1,3,3,4,1,0,2,4,0};",NA,wr,fp
2022_05_27_abb07,abb,05/27/2022,abb07,2,multi_s,multi_s,NA, ,"{1,2,3,1,4,0,2,3,0,4,1,4,0,3,4,1,3,2,0,2,3,2,2,1,0,4,4,3,1,0,0,4,4,1,1,2,0,3,2,3,4,3,0,2,1,4,2,3,1,0,0,2,3,0,4,1,2,4,3,1,2,1,2,0,1,4,3,0,4,3,3,0,4,0,3,2,1,2,1,4,3,2,0,2,3,1,4,4,0,1,1,3,2,4,0,2,1,4,0,3};",NA,fr,tdt
2022_05_27_abb08,abb,05/27/2022,abb08,2,multi_s,multi_s,NA, ,"{4,3,1,4,0,0,3,2,2,1,3,3,4,2,1,2,0,0,4,1,4,0,2,3,3,0,1,2,1,4,3,2,1,1,2,3,4,0,0,4,1,2,0,4,2,4,0,3,1,3,2,0,1,4,1,3,4,3,0,2,0,4,1,2,1,0,2,3,4,3,4,3,0,1,0,2,2,1,3,4,2,2,1,0,4,4,1,0,3,3,3,4,2,2,4,0,1,3,1,0};",NA,wr,tdt
2022_05_27_abb09,abb,05/27/2022,abb09,2,multi_s,multi_s,NA, ,"{3,0,2,0,3,1,2,4,1,4,1,4,2,3,0,4,0,3,2,1,0,4,3,3,0,1,1,2,2,4,1,3,4,0,3,1,2,0,2,4,4,2,0,3,4,2,0,1,1,3,4,3,1,0,2,4,3,2,1,0,3,2,4,1,0,0,2,4,1,3,0,1,2,3,2,4,3,1,0,4,0,4,1,2,2,3,0,3,4,1,3,2,1,3,4,0,4,2,1,0};",NA,fr,tdt
2022_05_27_abb10,abb,05/27/2022,abb10,2,multi_s,multi_s,NA, ,"{2,3,4,1,1,2,4,0,3,0,3,4,1,3,2,4,0,2,0,1,1,3,4,4,0,2,2,1,0,3,3,4,0,1,2,1,3,4,2,0,2,3,0,1,2,1,3,4,0,4,0,3,1,1,0,4,4,3,2,2,1,0,4,1,4,0,2,2,3,3,4,0,0,1,1,3,2,3,4,2,2,2,0,3,0,1,4,4,3,1,2,0,0,4,4,2,1,3,3,1};",NA,wr,tdt
2022_05_27_abb11,abb,05/27/2022,abb11,2,multi_s,multi_s,NA, ,"{2,1,4,0,2,0,3,4,1,3,2,1,1,4,3,4,3,0,0,2,0,1,2,4,1,3,4,2,3,0,4,1,3,1,2,2,0,4,3,0,4,1,0,3,4,1,3,2,0,2,0,2,1,3,4,4,1,2,0,3,4,1,3,0,4,3,2,1,0,2,0,3,0,3,4,2,4,1,1,2,2,0,4,3,3,0,1,1,4,2,2,3,1,4,2,0,3,0,1,4};",NA,fr,tdt
2022_05_27_abb12,abb,05/27/2022,abb12,2,multi_s,multi_s,NA, ,"{0,4,1,2,4,1,2,3,3,0,3,1,4,4,0,3,2,0,1,2,3,1,2,1,4,2,3,0,4,0,4,2,1,3,4,1,0,2,3,0,1,3,0,2,2,3,4,1,0,4,1,3,1,4,0,0,4,2,3,2,2,0,1,2,4,0,4,3,3,1,0,2,3,1,4,4,2,1,0,3,0,1,2,1,0,4,3,3,2,4,0,1,2,1,2,3,4,4,3,0};",NA,wr,tdt
2022_06_08_aaw08,aaw,06/08/2022,aaw08,3,multi_s,multi_s,NA,NA,"{4,2,2,1,0,3,1,4,0,3,4,4,0,3,2,1,3,0,1,2,1,2,4,2,0,3,4,1,0,3,0,4,3,1,3,2,0,4,1,2,3,3,2,4,1,0,1,4,2,0,4,3,2,0,4,1,1,0,3,2,0,1,1,0,3,4,4,2,2,3,3,0,2,0,1,2,3,4,4,1,1,2,3,3,2,0,4,1,4,0,0,1,3,4,0,3,4,2,1,2};",NA,wr,fp
2022_06_08_aaw09,aaw,06/08/2022,aaw09,3,multi_s,multi_s,NA,NA,"{0,1,2,3,2,4,1,4,3,0,2,4,3,2,1,1,0,4,3,0,1,3,4,0,1,4,2,0,3,2,3,1,4,1,0,3,0,4,2,2,0,2,3,3,1,4,1,0,4,2,2,1,1,4,3,2,0,0,4,3,3,0,2,1,4,1,4,3,0,2,0,3,1,0,2,2,3,4,1,4,4,2,4,0,3,1,0,1,3,2,1,3,2,4,1,2,3,4,0,0};",NA,fr,fp
2022_06_08_aaw10,aaw,06/08/2022,aaw10,3,multi_s,multi_s,NA,NA,"{1,2,1,3,0,3,4,4,2,0,1,3,0,4,4,2,2,1,3,0,2,3,4,2,1,4,1,0,3,0,0,2,0,1,3,4,1,3,2,4,2,0,1,3,4,4,3,0,1,2,1,0,0,2,4,2,1,4,3,3,3,0,2,4,3,2,1,0,1,4,4,3,1,2,4,0,2,0,1,3,2,2,4,1,0,1,0,4,3,3,1,1,0,3,3,2,4,4,0,2};",NA,wr,fp
2022_06_08_aaw11,aaw,06/08/2022,aaw11,3,multi_s,multi_s,1,NA,"{1,4,1,0,2,4,2,0,3,3,1,1,3,4,4,2,0,3,2,0,3,1,3,0,0,2,4,1,4,2,0,2,1,4,3,3,0,4,1,2,3,1,4,0,1,0,4,2,3,2,1,3,2,0,4,2,0,3,4,1,3,1,0,2,1,4,4,0,2,3,1,3,2,3,4,4,0,0,1,2,3,1,0,2,0,2,4,3,4,1,0,0,4,2,4,2,1,3,3,1};",NA,fr,fp
2022_06_08_abb07,abb,06/08/2022,abb07,2,multi_s,multi_s,1,missing access marker,"{4,4,1,0,2,2,0,3,3,1,3,1,2,4,0,3,4,1,2,0,2,4,4,1,1,3,0,2,3,0,1,1,0,4,2,3,4,3,0,2,1,1,3,3,2,0,2,4,4,0,3,4,2,1,0,2,4,0,3,1,4,2,3,0,4,1,3,0,2,1,4,1,1,4,3,3,2,0,0,2,0,1,1,2,0,2,3,4,3,4,4,2,4,3,0,0,2,1,1,3};",NA,wr,tdt
2022_06_08_abb08,abb,06/08/2022,abb08,2,multi_s,multi_s,NA, ,"{4,1,0,2,4,1,2,3,3,0,4,3,0,0,1,1,4,3,2,2,2,0,1,3,0,4,2,4,3,1,0,0,2,1,4,2,1,4,3,3,3,3,2,4,1,0,1,0,2,4,3,4,2,2,4,1,1,3,0,0,4,3,2,1,0,1,2,0,3,4,1,3,2,1,4,4,3,2,0,0,0,3,1,2,4,4,3,0,1,2,3,4,3,2,1,2,0,1,4,0};",NA,fr,tdt
2022_06_08_abb09,abb,06/08/2022,abb09,2,multi_s,multi_s,NA, ,"{1,4,1,0,2,3,3,4,0,2,4,3,2,1,3,2,0,1,0,4,0,0,4,1,3,2,3,1,4,2,0,3,4,0,4,3,1,1,2,2,2,4,4,1,2,0,1,3,3,0,3,4,0,0,4,1,2,1,2,3,3,1,4,2,1,2,0,3,4,0,4,0,3,0,4,2,1,1,3,2,3,2,4,3,1,1,0,2,4,0,4,1,3,2,2,4,0,1,3,0};",NA,wr,tdt
2022_06_08_abb10,abb,06/08/2022,abb10,2,multi_s,multi_s,NA, ,"{1,4,1,2,2,0,3,4,3,0,0,1,2,4,3,0,3,1,2,4,2,1,4,2,3,1,0,0,4,3,0,3,3,2,2,0,4,1,1,4,0,0,2,2,3,1,1,3,4,4,3,1,3,1,4,0,4,2,2,0,0,1,1,3,4,2,2,0,3,4,4,4,1,3,3,2,1,2,0,0,4,0,3,1,2,0,2,3,4,1,1,2,0,3,2,3,4,1,0,4};",NA,fr,tdt
2022_06_08_abb11,abb,06/08/2022,abb11,2,multi_s,multi_s,NA, ,"{0,1,2,2,3,4,1,3,4,0,2,1,3,0,3,1,2,4,0,4,2,1,3,1,4,0,3,0,2,4,0,4,2,0,4,2,3,3,1,1,4,4,1,0,2,3,1,2,3,0,1,2,0,3,0,3,2,1,4,4,3,0,2,2,1,3,4,4,0,1,1,4,0,2,1,3,2,0,4,3,4,4,2,2,1,3,0,1,0,3,2,3,4,1,1,0,3,2,0,4};",NA,wr,tdt
2022_06_08_abb12,abb,06/08/2022,abb12,2,multi_s,multi_s,NA, ,"{2,0,3,1,0,4,1,3,2,4,4,4,1,0,2,3,1,2,3,0,2,2,0,1,4,1,0,3,4,3,2,1,3,0,3,4,1,4,2,0,2,3,0,1,0,4,3,1,2,4,4,4,1,0,0,3,2,2,3,1,4,1,2,0,2,4,1,3,0,3,0,4,2,2,0,4,1,1,3,3,2,3,1,0,3,4,4,2,1,0,0,3,1,4,4,0,3,2,1,2};",NA,fr,tdt
2022_06_09_aaw08,aaw,06/09/2022,aaw08,3,multi_s,multi_s,NA,NA,"{4,0,4,1,3,0,2,3,2,1,0,1,1,3,3,2,4,4,0,2,0,1,1,4,3,0,2,2,4,3,3,4,0,2,2,0,1,3,4,1,4,1,2,3,2,0,3,4,0,1,0,3,4,1,0,2,1,4,3,2,2,3,0,0,3,4,4,1,1,2,1,2,1,0,3,4,2,3,4,0,4,2,3,3,1,2,4,0,1,0,3,4,2,2,0,3,1,1,0,4};",NA,wr,fp
2022_06_09_aaw09,aaw,06/09/2022,aaw09,3,multi_s,multi_s,NA,NA,"{2,1,0,1,2,0,4,3,4,3,3,1,4,0,3,4,0,2,1,2,4,4,1,3,0,2,1,3,0,2,0,1,2,3,3,2,4,1,0,4,2,2,1,3,0,0,1,3,4,4,3,1,4,4,0,1,3,2,2,0,0,2,3,4,0,3,2,4,1,1,1,4,3,4,1,0,2,3,2,0,4,3,1,0,1,4,2,3,0,2,2,1,1,2,4,3,4,3,0,0};",NA,fr,fp
2022_06_09_aaw10,aaw,06/09/2022,aaw10,3,multi_s,multi_s,NA,NA,"{0,2,4,2,3,1,0,4,1,3,1,1,3,0,4,3,4,0,2,2,4,0,2,3,3,0,2,1,4,1,3,0,1,4,1,0,2,2,4,3,2,4,2,1,0,3,1,3,4,0,1,4,2,2,0,3,1,0,4,3,4,2,4,0,1,1,0,3,3,2,1,4,3,2,2,1,3,4,0,0,0,1,4,0,2,3,3,1,4,2,0,4,1,3,1,4,3,2,2,0};",NA,wr,fp
2022_06_09_aaw11,aaw,06/09/2022,aaw11,3,multi_s,multi_s,NA,NA,"{3,4,1,0,2,0,4,3,2,1,4,1,0,2,3,0,1,3,4,2,3,3,2,1,4,4,0,0,2,1,0,1,1,4,0,2,3,4,3,2,3,0,2,4,1,1,3,4,0,2,4,3,1,0,3,2,4,1,0,2,0,0,3,1,4,3,4,1,2,2,0,4,3,3,1,4,2,2,0,1,2,3,4,2,1,3,4,0,0,1,4,4,0,0,2,1,2,3,1,3};",NA,fr,fp
2022_06_09_abb07,abb,06/09/2022,abb07,2,multi_s,multi_s,NA, ,"{4,2,3,1,4,0,2,3,0,1,4,2,1,0,4,2,3,0,3,1,2,3,2,1,4,0,3,4,0,1,1,3,2,0,4,1,2,0,4,3,3,2,1,1,4,0,2,3,4,0,1,3,4,2,0,1,3,0,2,4,1,4,2,3,4,2,0,3,1,0,4,0,0,3,2,4,1,2,1,3,3,2,1,2,4,3,0,1,0,4,2,3,1,3,0,4,0,2,4,1};",NA,wr,tdt
2022_06_09_abb08,abb,06/09/2022,abb08,2,multi_s,multi_s,NA, ,"{2,4,0,1,4,1,3,3,0,2,3,2,3,4,0,1,4,0,1,2,2,3,1,4,1,0,2,0,4,3,2,3,4,4,1,0,2,1,0,3,2,0,3,0,1,1,3,4,4,2,1,1,0,2,3,4,2,3,4,0,4,0,2,1,2,0,4,3,3,1,3,2,1,0,2,4,1,0,3,4,4,2,1,3,4,0,3,2,1,0,3,4,0,0,2,4,3,1,1,2};",NA,fr,tdt
2022_06_09_abb09,abb,06/09/2022,abb09,2,multi_s,multi_s,NA, ,"{0,4,2,2,1,0,1,4,3,3,2,3,2,4,1,1,0,3,0,4,2,4,1,4,0,1,2,3,0,3,0,0,3,4,2,3,1,1,2,4,3,0,0,2,1,4,4,2,3,1,0,4,4,0,3,2,3,2,1,1,0,3,4,4,0,1,2,1,2,3,2,3,2,3,1,4,4,1,0,0,2,2,4,0,1,0,3,3,1,4,0,4,4,2,2,0,1,1,3,3};",NA,wr,tdt
2022_06_09_abb10,abb,06/09/2022,abb10,2,multi_s,multi_s,NA, ,"{3,2,1,4,2,4,3,1,0,0,1,2,2,3,4,3,1,0,0,4,0,3,3,1,2,0,4,1,2,4,4,3,0,1,3,1,2,0,2,4,1,2,2,3,0,1,0,3,4,4,4,0,3,4,3,0,2,1,1,2,4,3,4,2,1,0,1,3,2,0,3,4,2,1,2,1,0,3,4,0,0,0,3,2,1,4,2,1,4,3,1,0,2,0,3,4,2,4,3,1};",NA,fr,tdt
2022_06_09_abb11,abb,06/09/2022,abb11,2,multi_s,multi_s,NA, ,"{4,3,0,2,1,2,0,4,1,3,3,2,1,0,4,0,3,4,2,1,3,4,1,1,2,0,3,0,2,4,2,1,1,3,4,4,0,0,3,2,4,0,3,4,3,0,2,1,1,2,1,1,0,3,0,2,4,2,4,3,2,2,1,4,0,4,3,3,0,1,4,1,2,0,2,4,3,3,0,1,0,1,4,3,3,2,0,2,4,1,2,0,2,4,3,1,4,0,1,3};",NA,wr,tdt
2022_06_09_abb12,abb,06/09/2022,abb12,2,multi_s,multi_s,NA, ,"{0,0,3,1,3,4,2,2,4,1,2,0,1,4,1,0,3,4,3,2,4,4,2,0,1,1,3,3,2,0,3,3,1,0,2,0,2,1,4,4,2,0,3,0,4,2,1,4,3,1,4,4,2,1,3,3,1,2,0,0,2,1,2,3,1,0,0,4,3,4,1,2,4,3,0,2,0,1,3,4,0,0,4,1,3,3,2,4,2,1,3,4,0,4,2,3,0,1,2,1};",NA,fr,tdt
2022_06_10_aaw08,aaw,06/10/2022,aaw08,3,multi_s,multi_s,NA,NA,"{1,2,0,0,4,1,3,4,2,3,3,4,1,4,2,0,2,0,1,3,4,4,2,1,3,2,1,3,0,0,3,1,0,2,2,0,4,4,1,3,4,2,3,2,0,4,0,3,1,1,0,3,2,1,4,4,3,0,1,2,1,0,2,3,1,2,4,0,3,4,1,4,2,4,2,1,0,3,3,0,3,2,0,4,4,1,3,2,0,1,4,3,1,2,2,3,1,4,0,0};",NA,wr,fp
2022_06_10_aaw09,aaw,06/10/2022,aaw09,3,multi_s,multi_s,NA,NA,"{1,0,0,4,1,4,3,2,2,3,3,4,2,1,1,3,0,0,2,4,3,1,3,0,4,2,0,4,1,2,4,1,4,3,2,0,3,0,2,1,1,2,3,3,4,0,1,4,0,2,0,4,0,2,1,3,3,4,2,1,4,0,0,2,3,1,1,2,4,3,1,4,0,2,0,1,2,3,4,3,0,3,0,1,2,4,1,4,2,3,4,1,0,3,2,3,1,0,2,4};",NA,fr,fp
2022_06_10_aaw10,aaw,06/10/2022,aaw10,3,multi_s,multi_s,NA,NA,"{4,0,3,1,3,2,2,0,1,4,0,1,2,4,0,3,2,1,4,3,4,3,3,2,0,1,1,4,2,0,0,3,1,3,0,1,2,2,4,4,1,2,4,0,4,0,3,2,1,3,1,4,3,1,0,2,3,0,4,2,2,4,0,1,2,1,0,3,3,4,2,2,4,0,1,3,0,3,1,4,3,0,0,4,4,2,1,2,1,3,0,3,1,1,2,3,4,2,4,0};",NA,wr,fp
2022_06_10_aaw11,aaw,06/10/2022,aaw11,3,multi_s,multi_s,NA,NA,"{0,3,2,2,0,1,1,4,4,3,4,4,2,2,3,3,0,0,1,1,0,4,2,4,3,1,3,1,0,2,0,4,2,3,3,0,2,4,1,1,3,2,0,1,4,1,0,3,2,4,3,2,1,1,0,0,3,4,2,4,4,3,2,0,1,4,3,1,2,0,4,3,0,2,0,1,3,1,2,4,0,2,1,3,3,4,1,4,0,2,2,1,0,1,2,0,4,3,3,4};",NA,fr,fp
2022_06_10_abb07,abb,06/10/2022,abb07,2,multi_s,multi_s,NA, ,"{1,0,4,3,2,4,2,3,1,0,3,3,4,0,2,1,2,4,1,0,2,4,4,1,0,1,0,2,3,3,1,2,0,4,4,3,2,3,0,1,1,4,2,3,0,4,2,0,1,3,3,2,4,0,3,2,1,0,4,1,2,0,4,0,3,3,1,4,1,2,4,4,2,1,3,0,0,1,3,2,2,0,3,1,0,4,4,2,1,3,4,2,2,0,1,1,0,3,4,3};",NA,wr,tdt
2022_06_10_abb08,abb,06/10/2022,abb08,2,multi_s,multi_s,NA, ,"{0,4,0,2,4,3,1,2,1,3,2,3,2,4,0,1,0,3,4,1,0,0,4,3,2,1,1,3,2,4,1,2,4,0,3,2,3,0,4,1,0,4,2,0,4,2,3,3,1,1,1,1,3,4,2,3,0,2,4,0,3,0,4,1,2,2,1,3,4,0,4,3,0,4,1,0,1,3,2,2,1,2,0,3,4,1,2,0,4,3,1,2,0,1,4,4,3,2,0,3};",NA,fr,tdt
2022_06_10_abb09,abb,06/10/2022,abb09,2,multi_s,multi_s,NA, ,"{0,4,0,2,4,3,1,2,1,3,2,3,2,4,0,1,0,3,4,1,0,0,4,3,2,1,1,3,2,4,1,2,4,0,3,2,3,0,4,1,0,4,2,0,4,2,3,3,1,1,1,1,3,4,2,3,0,2,4,0,3,0,4,1,2,2,1,3,4,0,4,3,0,4,1,0,1,3,2,2,1,2,0,3,4,1,2,0,4,3,1,2,0,1,4,4,3,2,0,3};",NA,wr,tdt
2022_06_10_abb10,abb,06/10/2022,abb10,2,multi_s,multi_s,NA, ,"{4,2,1,3,0,2,0,3,1,4,0,1,2,4,0,4,3,3,1,2,1,0,2,3,0,1,3,4,4,2,1,0,3,2,1,4,3,2,0,4,2,4,3,0,1,0,1,4,2,3,3,2,4,3,1,0,1,4,0,2,0,3,2,1,4,4,1,0,2,3,3,0,2,4,4,0,2,3,1,1,1,2,2,3,0,1,3,0,4,4,0,2,0,3,3,2,4,1,4,1};",NA,fr,tdt
